source_thunder_link,source_name,name
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQyNzkuZHlnb2Qub3JnOjIwMTgvJUU1JTlCJUJEJUU3JThFJThCJUU3JTlBJTg0JUU2JUJDJTk0JUU4JUFFJUIyLlszZ3ArbXA0LiVFNiVCOCU4NSVFNiU5OSVCMCVFNSVBNCVBNyVFNSVBRCU5NyVFNSVCOSU5NV0vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XSVFNSU5QiVCRCVFNyU4RSU4QiVFNyU5QSU4NCVFNiVCQyU5NCVFOCVBRSVCMi4zZ3BaWg==""",ftp://dygod2:dygod2@d279.dygod.org:2018/国王的演讲.[3gp+mp4.清晰大字幕]/[电影天堂www.dy2018.net]国王的演讲.3gp,国王的演讲
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQyNzkuZHlnb2Qub3JnOjIwMTgvJUU1JTlCJUJEJUU3JThFJThCJUU3JTlBJTg0JUU2JUJDJTk0JUU4JUFFJUIyLlszZ3ArbXA0LiVFNiVCOCU4NSVFNiU5OSVCMCVFNSVBNCVBNyVFNSVBRCU5NyVFNSVCOSU5NV0vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XSVFNSU5QiVCRCVFNyU4RSU4QiVFNyU5QSU4NCVFNiVCQyU5NCVFOCVBRSVCMi5tcDRaWg==""",ftp://dygod2:dygod2@d279.dygod.org:2018/国王的演讲.[3gp+mp4.清晰大字幕]/[电影天堂www.dy2018.net]国王的演讲.mp4,国王的演讲
"""thunder://QUFmdHA6Ly90OnRAZDMuZGwxMjM0LmNvbTo5MjY3LyVFNiU5QyVBQSVFOSVCQSVCQiVFNyU5QSU4NCVFOSU4MyVBOCVFNSVCMSU4QkJEJUU2JTk3JUE1JUU4JUFGJUFEJUU0JUI4JUFEJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5tcDRaWg==""",ftp://t:t@d3.dl1234.com:9267/未麻的部屋BD日语中字[电影天堂www.dy2018.com].mp4,未麻的部屋
"""thunder://QUFodHRwOi8vZHlnb2Q0LmR5Z29kLmNvbS8lRTYlODglOTElRTclOEMlOUMyMDA3MDYwMmFbd3d3LmR5Z29kLmNvbSVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Ml0ucm12Ylpa""",http://dygod4.dygod.com/我猜20070602a[www.dygod.com电影天堂].rmvb,月球
"""thunder://QUFmdHA6Ly82OjZAZHguZGwxMjM0LmNvbTo2Njc3LyVFNSU5RiU4RSVFNSVCOCU4MiVFNCVCOSU4QiVFNSU4NSU4OUJEJUU4JThCJUIxJUU4JUFGJUFEJUU0JUI4JUFEJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5tcDRaWg==""",ftp://6:6@dx.dl1234.com:6677/城市之光BD英语中字[电影天堂www.dy2018.com].mp4,城市之光
"""thunder://QUFmdHA6Ly9uOm5AZHguZGwxMjM0LmNvbToxNTYwL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTUlQkYlODMlRTglQkYlQjclRTUlQUUlQUJIRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5ta3ZaWg==""",ftp://n:n@dx.dl1234.com:1560/[电影天堂www.dy2018.com]心迷宫HD中英双字.mkv,心迷宫
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxMjIuZHlnb2QuY246MTM4NS8lRTUlODElQjclRTYlOEIlOTAlRTYlOEElQTIlRTklQUElOTcuWyVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny4xMDI0JUU1JTg4JTg2JUU4JUJFJUE4JUU3JThFJTg3XS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNvbV0uJUU1JTgxJUI3JUU2JThCJTkwJUU2JThBJUEyJUU5JUFBJTk3QkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcucm12Ylpa""",ftp://dygod1:dygod1@d122.dygod.cn:1385/偷拐抢骗.[中英双字.1024分辨率]/[电影天堂www.dygod.com].偷拐抢骗BD中英双字.rmvb,偷拐抢骗
"""thunder://QUFmdHA6Ly9zOnNAZGEuZGwxMjM0LmNvbTo4MDA2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTUlODElQjclRTYlOEIlOTAlRTYlOEElQTIlRTklQUElOTdCRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5ybXZiWlo=""",ftp://s:s@da.dl1234.com:8006/[电影天堂www.dy2018.com]偷拐抢骗BD中英双字.rmvb,偷拐抢骗
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjIuZHlnb2QuY29tOjIyNDcvJUU2JTk3JUEwJUU4JTgwJUJCJUU2JUI3JUI3JUU4JTlCJThCLlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jb21dLiVFNiU5NyVBMCVFOCU4MCVCQiVFNiVCNyVCNyVFOCU5QiU4Qi5bJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3LjEwMjQlRTUlODglODYlRTglQkUlQTglRTclOEUlODddLnJtdmJaWg==""",ftp://dygod1:dygod1@d062.dygod.com:2247/无耻混蛋.[中英双字.1024分辨率]/[电影天堂www.dygod.com].无耻混蛋.[中英双字.1024分辨率].rmvb,无耻混蛋
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxOTguZHlnb2QubmV0OjY1MzEvJUU2JTk3JUEwJUU4JTgwJUJCJUU2JUI3JUI3JUU4JTlCJThCLlszZ3ArbXA0LiVFNiVCOCU4NSVFNiU5OSVCMCVFNSVBNCVBNyVFNSVBRCU5NyVFNSVCOSU5NV0vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jbl0lRTYlOTclQTAlRTglODAlQkIlRTYlQjclQjclRTglOUIlOEJjZDEuM2dwWlo=""",ftp://dygod1:dygod1@d198.dygod.net:6531/无耻混蛋.[3gp+mp4.清晰大字幕]/[电影天堂www.dygod.cn]无耻混蛋cd1.3gp,无耻混蛋
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQxOTguZHlnb2QubmV0OjY1MzEvJUU2JTk3JUEwJUU4JTgwJUJCJUU2JUI3JUI3JUU4JTlCJThCLlszZ3ArbXA0LiVFNiVCOCU4NSVFNiU5OSVCMCVFNSVBNCVBNyVFNSVBRCU5NyVFNSVCOSU5NV0vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jbl0lRTYlOTclQTAlRTglODAlQkIlRTYlQjclQjclRTglOUIlOEJjZDIuM2dwWlo=""",ftp://dygod2:dygod2@d198.dygod.net:6531/无耻混蛋.[3gp+mp4.清晰大字幕]/[电影天堂www.dygod.cn]无耻混蛋cd2.3gp,无耻混蛋
"""thunder://QUFmdHA6Ly9keWdvZDM6ZHlnb2QzQGRhdGE3LmR5Z29kLm5ldDo5OTA3LyVFNSU4MSVCNiVFNSU4MyU4RiVFNSVBNCVBNyVFNSVCOCU4OC9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLmNvbV1bJUU1JTgxJUI2JUU1JTgzJThGJUU1JUE0JUE3JUU1JUI4JTg4XVsyM10ucm12Ylpa""",ftp://dygod3:dygod3@data7.dygod.net:9907/偶像大师/[电影天堂www.dygod.com][偶像大师][23].rmvb,月球
"""thunder://QUFmdHA6Ly80OjRAZHguZGwxMjM0LmNvbTo4MDA2LyVFNiU5QyU4OCVFNyU5MCU4M0JEJUU1JThGJThDJUU4JUFGJUFEJUU1JThGJThDJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5ta3ZaWg==""",ftp://4:4@dx.dl1234.com:8006/月球BD双语双字[电影天堂www.dy2018.com].mkv,月球
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMTEvJUU3JUIxJUIzJUU4JThDJTlDJUU1JUE0JUE3JUU1JTg2JTkyJUU5JTk5JUE5LmV4ZVpa""",http://122.225.100.184:3011/米茜大冒险.exe,月球
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMDMvJUU1JThFJUJCJUU2JTlDJTg4JUU3JTkwJTgzJUU0JUI4JUFEJUU2JTk2JTg3JUU3JTg5JTg4LmV4ZVpa""",http://122.225.100.184:3003/去月球中文版.exe,月球
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQyNDUuZHlnb2Qub3JnOjgwMDYvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XS4lRTglQTIlQUIlRTglQTclQTMlRTYlOTUlOTElRTclOUElODQlRTUlQTclOUMlRTYlODglODguQkQuMTI4MHg3MjAuJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3JUU1JUI5JTk1LnJtdmJaWg==""",ftp://dygod1:dygod1@d245.dygod.org:8006/[电影天堂www.dy2018.net].被解救的姜戈.BD.1280x720.中英双字幕.rmvb,被解救的姜戈
"""thunder://QUFmdHA6Ly9kb3duOmRvd25ANjAuMTcyLjM4LjE0MS8lRTYlOUMlODglRTclOTAlODMlRTUlOUYlQkElRTUlOUMlQjAlRTklOTglQkYlRTUlQjAlOTQlRTYlQjMlOTUuZXhlWlo=""",ftp://down:down@60.172.38.141/月球基地阿尔法.exe,月球
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQyNDUuZHlnb2Qub3JnOjgwMDYvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XS4lRTglQTIlQUIlRTglQTclQTMlRTYlOTUlOTElRTclOUElODQlRTUlQTclOUMlRTYlODglODguQkQuMTI4MHg3MjAuJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3JUU1JUI5JTk1LnJtdmJaWg==""",ftp://dygod1:dygod1@d245.dygod.org:8006/[电影天堂www.dy2018.net].被解救的姜戈.BD.1280x720.中英双字幕.rmvb,被解救的姜戈
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjIuZHlnb2QuY246MjA0OC8lRTclQkQlQUElRTYlODElQjYlRTQlQjklOEIlRTUlOUYlOEVEVkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jbl0lRTclQkQlQUElRTYlODElQjYlRTQlQjklOEIlRTUlOUYlOEUuY2QxLnJtdmJaWg==""",ftp://dygod1:dygod1@d062.dygod.cn:2048/罪恶之城DVD中英双字/[电影天堂www.dygod.cn]罪恶之城.cd1.rmvb,罪恶之城
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQwNjIuZHlnb2QuY246MjA0OC8lRTclQkQlQUElRTYlODElQjYlRTQlQjklOEIlRTUlOUYlOEVEVkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jbl0lRTclQkQlQUElRTYlODElQjYlRTQlQjklOEIlRTUlOUYlOEUuY2QyLnJtdmJaWg==""",ftp://dygod2:dygod2@d062.dygod.cn:2048/罪恶之城DVD中英双字/[电影天堂www.dygod.cn]罪恶之城.cd2.rmvb,罪恶之城
"""thunder://QUFmdHA6Ly85OjlAZDMuZGwxMjM0LmNvbTo4MDA2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTclQkQlQUElRTYlODElQjYlRTQlQjklOEIlRTUlOUYlOEUyQkQlRTglOEIlQjElRTglQUYlQUQlRTQlQjglQUQlRTUlQUQlOTcucm12Ylpa""",ftp://9:9@d3.dl1234.com:8006/[电影天堂www.dy2018.com]罪恶之城2BD英语中字.rmvb,罪恶之城
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwMzguZHlnb2Qub3JnOjIyNzYvJUU2JUEwJUJDJUU4JThFJUFCJUU2JThCJTg5LlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XSVFNiVBMCVCQyVFOCU4RSVBQiVFNiU4QiU4OUJEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3LnJtdmJaWg==""",ftp://dygod1:dygod1@d038.dygod.org:2276/格莫拉.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]格莫拉BD中英双字.rmvb,罪恶之城
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwMzUuZHlnb2Qub3JnOjExNDkvJUU5JTgxJTk3JUU1JUJDJTgzLlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XSVFOSU4MSU5NyVFNSVCQyU4M0JEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3LnJtdmJaWg==""",ftp://dygod1:dygod1@d035.dygod.org:1149/遗弃.[中英双字.1024分辨率]/[电影天堂www.dy2018.net]遗弃BD中英双字.rmvb,罪恶之城
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGRhdGE0LmR5Z29kLmNvbTo4NzEyLyVFNiU4QiVCRiVFNSU5MSVCRCVFNSVCQyU4MCVFNyU4RSVBOSVFNyVBQyU5MS9bJUU3JTk0JUI1JUU1JUJEJUIxJUU1JUE0JUE5JUU1JUEwJTgyd3d3LmR5Z29kLm5ldF0lRTYlOEIlQkYlRTUlOTElQkQlRTUlQkMlODAlRTclOEUlQTklRTclQUMlOTFEVkQucm12Ylpa""",ftp://dygod2:dygod2@data4.dygod.com:8712/拿命开玩笑/[电影天堂www.dygod.net]拿命开玩笑DVD.rmvb,遗愿清单
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQxNzEuZHlnb2QubmV0Ojg4ODcvJUU5JTgxJTk3JUU2JTg0JUJGJUU2JUI4JTg1JUU1JThEJTk1RFZEL1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHlnb2QuY25dJUU5JTgxJTk3JUU2JTg0JUJGJUU2JUI4JTg1JUU1JThEJTk1RFZELnJtdmJaWg==""",ftp://dygod1:dygod1@d171.dygod.net:8887/遗愿清单DVD/[电影天堂www.dygod.cn]遗愿清单DVD.rmvb,遗愿清单
"""thunder://QUFmdHA6Ly9keWdvZDI6ZHlnb2QyQGQwNjIuZHlnb2QuY246ODg1Ni8lRTklODElOTclRTYlODQlQkYlRTYlQjglODUlRTUlOEQlOTVEVkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5jbl0lRTklODElOTclRTYlODQlQkYlRTYlQjglODUlRTUlOEQlOTVEVkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcucm12Ylpa""",ftp://dygod2:dygod2@d062.dygod.cn:8856/遗愿清单DVD中英双字/[电影天堂www.dygod.cn]遗愿清单DVD中英双字.rmvb,遗愿清单
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNTAuZHlnb2Qub3JnOjIzODkvJUU5JTgxJTk3JUU2JTg0JUJGJUU2JUI4JTg1JUU1JThEJTk1LlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keWdvZC5vcmddJUU5JTgxJTk3JUU2JTg0JUJGJUU2JUI4JTg1JUU1JThEJTk1QkQlRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTcucm12Ylpa""",ftp://dygod1:dygod1@d050.dygod.org:2389/遗愿清单.[中英双字.1024分辨率]/[电影天堂www.dygod.org]遗愿清单BD中英双字.rmvb,遗愿清单
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwMzguZHlnb2Qub3JnOjIyNjMvJUU2JTlDJUFCJUU4JUI3JUFGJUU3JThCJTgyJUU4JThBJUIxLlslRTQlQjglQUQlRTUlQUQlOTcuMTAyNCVFNSU4OCU4NiVFOCVCRSVBOCVFNyU4RSU4N10vWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XSVFNiU5QyVBQiVFOCVCNyVBRiVFNyU4QiU4MiVFOCU4QSVCMUJEJUU0JUI4JUFEJUU1JUFEJTk3LnJtdmJaWg==""",ftp://dygod1:dygod1@d038.dygod.org:2263/末路狂花.[中字.1024分辨率]/[电影天堂www.dy2018.net]末路狂花BD中字.rmvb,末路狂花
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQ2MTUuZHlnb2Qub3JnOjMwNTEvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTgubmV0XS4lRTUlODglOUQlRTYlODElOEIlRTglQkYlOTklRTQlQkIlQjYlRTUlQjAlOEYlRTQlQkElOEIuNzIwcC5IRCVFNSU5QiVCRCVFOCVBRiVBRC5ybXZiWlo=""",ftp://dygod1:dygod1@d615.dygod.org:3051/[电影天堂www.dy2018.net].初恋这件小事.720p.HD国语.rmvb,初恋这件小事
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMDUvJUU3JUE5JUJBJUU2JTg5JThCJUU5JTgxJTkzJUU2JUFGJTk0JUU1JTlGJUJBJUU1JUIwJUJDJUU3JUJFJThFJUU1JUE1JUIzMiVFRiVCQyU5QSVFNyVBNSU5RSVFNSU5QyVBMyVFNSU4QiU4NyVFNSVBMyVBQi5yYXJaWg==""",http://122.225.100.184:3005/空手道比基尼美女2：神圣勇士.rar,勇士
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMDUvJUU2JTlBJTk3JUU5JUJCJTkxJUU3JUEwJUI0JUU1JTlEJThGJUU3JUE1JTlFJUU0JUI5JThCJUU1JTlDJUIwJUU3JThCJUIxJUU3JTgxJUFCLmV4ZVpa""",http://122.225.100.184:3005/暗黑破坏神之地狱火.exe,勇士
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMDYvJUU1JTlCJUJFJUU1JThEJUEyJUU2JThCJTg5JUVGJUJDJTlBJUU3JTgxJUFCJUU1JUIxJUIxJUU3JTlBJTg0JUU0JUJDJUEwJUU4JUFGJUI0JUU0JUI4JUFEJUU2JTk2JTg3JUU3JTg5JTg4LmV4ZVpa""",http://122.225.100.184:3006/图卢拉：火山的传说中文版.exe,勇士
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMDMvJUU5JUJCJTkxJUU2JTlBJTk3JUU3JUEwJUI0JUU1JTlEJThGJUU3JUE1JTlFJUU0JUI5JThCJUU1JTlDJUIwJUU3JThCJUIxJUU3JTgxJUFCLmV4ZVpa""",http://122.225.100.184:3003/黑暗破坏神之地狱火.exe,勇士
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjguZHlnb2Qub3JnOjExNDIvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0lRTglOUQlOEUlRTUlQUQlOTAlRTclOEUlOEIyJUVGJUJDJTlBJUU1JThCJTg3JUU1JUEzJUFCJUU3JTlBJTg0JUU1JUI0JTlCJUU4JUI1JUI3LjEwMjR4NTc2LkJEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3JUU1JUI5JTk1LnJtdmJaWg==""",ftp://dygod1:dygod1@d068.dygod.org:1142/[电影天堂-www.dy2018.net]蝎子王2：勇士的崛起.1024x576.BD中英双字幕.rmvb,勇士
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMDcvJUU1JTg5JTkxJUU0JUI4JThFJUU1JThCJTg3JUU1JUEzJUFCJUU5JUFCJTk4JUU2JUI4JTg1JUU3JTg5JTg4LmV4ZVpa""",http://122.225.100.184:3007/剑与勇士高清版.exe,勇士
"""thunder://QUFmdHA6Ly9lOmVAZHguZGwxMjM0LmNvbTo4MDA2LyVFNSU4RiU5MSVFNiU5RCVBMSVFNiVBOSU5OUJEJUU0JUI4JUFEJUU4JThCJUIxJUU1JThGJThDJUU1JUFEJTk3WyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mnd3dy5keTIwMTguY29tXS5ybXZiWlo=""",ftp://e:e@dx.dl1234.com:8006/发条橙BD中英双字[电影天堂www.dy2018.com].rmvb,发条橙
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMDgvJUU1JTlCJUJEJUU3JThFJThCJUU3JTlBJTg0JUU2JTgxJUE5JUU4JUI1JTkwJUVGJUJDJTlBJUU1JThDJTk3JUU2JTk2JUI5JUU1JThCJTg3JUU1JUEzJUFCJUU0JUI4JUFEJUU2JTk2JTg3JUU3JTg5JTg4LnJhclpa""",http://122.225.100.184:3008/国王的恩赐：北方勇士中文版.rar,勇士
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMDkvJUU5JUJFJTk5JUU0JUI5JThCJUU1JThEJTgxJUU1JUFEJTk3JUU4JUI3JUFGJUU1JThGJUEzJUU0JUI4JUFEJUU2JTk2JTg3JUU3JTg5JTg4LmV4ZVpa""",http://122.225.100.184:3009/龙之十字路口中文版.exe,勇士
"""thunder://QUFmdHA6Ly9iOmJAZHguZGwxMjM0LmNvbTo4MDA2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0zMDAlRTUlOEIlODclRTUlQTMlQUIlRTUlQjglOUQlRTUlOUIlQkQlRTUlQjQlOUIlRTglQjUlQjdCRCVFNCVCOCVBRCVFOCU4QiVCMSVFNSU4RiU4QyVFNSVBRCU5Ny5ybXZiWlo=""",ftp://b:b@dx.dl1234.com:8006/[电影天堂www.dy2018.com]300勇士帝国崛起BD中英双字.rmvb,勇士
"""thunder://QUFmdHA6Ly9keWdvZDE6ZHlnb2QxQGQwNjguZHlnb2Qub3JnOjEyMjIvWyVFNyU5NCVCNSVFNSVCRCVCMSVFNSVBNCVBOSVFNSVBMCU4Mi13d3cuZHkyMDE4Lm5ldF0uJUU1JTlDJUEzJUU1JUJFJTkyJUU0JUI4JThFJUU1JUEzJUFCJUU1JTg1JUI1MiVFRiVCQyU5QSVFNyVBOSVCQSVFOSU5OSU4RCVFNCVCRiVBMSVFNiU5RCVBMS43MjBwLkJEJUU0JUI4JUFEJUU2JTk2JTg3JUU1JUFEJTk3JUU1JUI5JTk1LnJtdmJaWg==""",ftp://dygod1:dygod1@d068.dygod.org:1222/[电影天堂-www.dy2018.net].圣徒与士兵2：空降信条.720p.BD中文字幕.rmvb,勇士
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMTEvJUU3JTlGJUFFJUU0JUJBJUJBMzAwJUU1JUFFJTg4JUU1JThEJUFCJUU2JTg4JTk4JUU0JUI4JUFEJUU2JTk2JTg3JUU3JTg5JTg4LmV4ZVpa""",http://122.225.100.184:3011/矮人300守卫战中文版.exe,勇士
"""thunder://QUFodHRwOi8vMTIyLjIyNS4xMDAuMTg0OjMwMTEvJUU1JTlDJUIwJUU0JUI4JThCJUU1JTlGJThFJUU0JUI4JThFJUU1JThCJTg3JUU1JUEzJUFCJUVGJUJDJTlBJUU5JUFEJTgxJUU2JTgzJTkxJUU3JTlBJTg0JUU5JUFEJTg1JUU1JUJEJUIxLmV4ZVpa""",http://122.225.100.184:3011/地下城与勇士：魁惑的魅影.exe,勇士
"""thunder://QUFmdHA6Ly9keTIwMThjb206ZHlAZHkuZGwxMjM0LmNvbTo4MDA2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTklQUQlODElRTYlOEIlOTRCRDEyODAucm12Ylpa""",ftp://dy2018com:dy@dy.dl1234.com:8006/[电影天堂www.dy2018.com]魁拔BD1280.rmvb,勇士
"""thunder://QUFmdHA6Ly9jOmNAZHEuZGwxMjM0LmNvbTo4MDA2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTYlOUQlODMlRTUlOEElOUIlRTclOUElODQlRTYlQjglQjglRTYlODglOEYlRTclQUMlQUMlRTUlODUlQUQlRTUlQUQlQTMlRTclQUMlQUMwMSVFOSU5QiU4NlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTddLm1rdlpa""",ftp://c:c@dq.dl1234.com:8006/[电影天堂www.dy2018.com]权力的游戏第六季第01集[中英双字].mkv,勇士
"""thunder://QUFmdHA6Ly9hOmFAZHEuZGwxMjM0LmNvbTo4MDA2L1slRTclOTQlQjUlRTUlQkQlQjElRTUlQTQlQTklRTUlQTAlODJ3d3cuZHkyMDE4LmNvbV0lRTglOEQlOTIlRTUlOEUlOUYlRTclQUMlQUMlRTQlQjglODAlRTUlQUQlQTMlRTclQUMlQUMwMSVFOSU5QiU4NlslRTQlQjglQUQlRTglOEIlQjElRTUlOEYlOEMlRTUlQUQlOTddLm1rdlpa""",ftp://a:a@dq.dl1234.com:8006/[电影天堂www.dy2018.com]荒原第一季第01集[中英双字].mkv,勇士
